Scheme,DXCC,Reference,Name,Type,Lat,Long,Locator
UKBOTA,223,B/G-2617,WW1 Port War Signal Station-Spurn,Signal Station,53.57989,0.12034,JO03BN
UKBOTA,223,B/G-2618,Ulnes Walton WW2 Ammunition Bunker Cluster,Ammunition store,53.686334,-2.752914,IO83OQ
UKBOTA,223,B/G-2619,Cople decoy bunker C28(a),WW2 Bunker,52.112028,-0.356135,IO92TC
UKBOTA,223,B/G-2620,RAF Stratford (Atherstone) Air Raid Shelter,Air Raid Shelter,52.168052,-1.682114,IO92DE
UKBOTA,223,B/G-2621,RAF Stratford (Atherstone) Blast Shelter,WW2 Bunker,52.160461,-1.68243,IO92DD
UKBOTA,223,B/G-2622,"Royal Ordnance Works Pillbox Cluster, Enfield",Pillbox,51.673876,0.001686,JO01AQ
UKBOTA,223,B/G-2623,"Bombing decoy bunker, Barnet",WW2 Bunker,51.665557,-0.213618,IO91VP
UKBOTA,223,B/G-2624,"Bombing decoy bunker, Newhaven",WW2 Bunker,50.826594,0.133992,JO00BT
UKBOTA,223,B/G-2625,"Bombing decoy bunker, Harvest Hill",WW2 Bunker,52.446884,-1.597447,IO92EK
UKBOTA,223,B/G-2626,"Bombing decoy bunker, Wibtoft",WW2 Bunker,52.47467,-1.313208,IO92IL
UKBOTA,223,B/G-2627,"Bombing decoy bunker, Eaglethorpe",WW2 Bunker,52.514224,-0.407653,IO92TM
UKBOTA,223,B/G-2628,"Bombing decoy bunker, Luton",WW2 Bunker,51.877061,-0.313953,IO91UV
UKBOTA,223,B/G-2629,"Bombing decoy bunker, Hassall Green",WW2 Bunker,53.132481,-2.326312,IO83UD
UKBOTA,223,B/G-2630,"Bombing decoy bunker, Coal Aston",WW2 Bunker,53.317072,-1.45621,IO93GH
UKBOTA,223,B/G-2631,"Bombing decoy bunker, Eckington",WW2 Bunker,53.316135,-1.363426,IO93HH
UKBOTA,223,B/G-2632,"Bombing decoy bunker, Bramley",WW2 Bunker,53.433426,-1.254045,IO93IK
UKBOTA,223,B/G-2633,"Bombing decoy bunker, Finningley",WW2 Bunker,53.506053,-0.794836,IO93OM
UKBOTA,223,B/G-2634,"Bombing decoy bunker, Gautby",WW2 Bunker,53.231797,-0.256717,IO93UF
UKBOTA,223,B/G-2635,"Bombing decoy bunker, Armthorpe",WW2 Bunker,53.529417,-1.017371,IO93LM
UKBOTA,223,B/G-2636,"Bombing decoy bunker, Hambleton",WW2 Bunker,53.786213,-1.144568,IO93KS
UKBOTA,223,B/G-2637,"Bombing decoy bunker, Grendon",WW2 Bunker,51.870684,-1.022651,IO91LU
UKBOTA,223,B/G-2638,"Bombing decoy bunker, Bretford",WW2 Bunker,52.391107,-1.390144,IO92HJ
UKBOTA,223,B/G-2639,"Bombing decoy bunker, Beeford",WW2 Bunker,53.953298,-0.285172,IO93UW
UKBOTA,223,B/G-2640,"Bombing decoy bunker, Skerne",WW2 Bunker,53.981051,-0.424261,IO93SX
UKBOTA,223,B/G-2641,ROF Thorpe Arch Pillbox,Pillbox,53.915668,-1.31046,IO93IV
UKBOTA,223,B/G-2642,"Bombing decoy bunker, Thorner",WW2 Bunker,53.856485,-1.413313,IO93HU
UKBOTA,223,B/G-2643,"Bombing decoy bunker, Maythorne",WW2 Bunker,53.546398,-1.714332,IO93DN
UKBOTA,223,B/G-2644,"Bombing decoy bunker, Cragg Vale",WW2 Bunker,53.688885,-1.988791,IO93AQ
UKBOTA,223,B/G-2645,"Bombing decoy bunker, Worsthorne",WW2 Bunker,53.787869,-2.17841,IO83VS
UKBOTA,223,B/G-2646,Tadcaster Air Raid Shelter,Air Raid Shelter,53.884994,-1.266561,IO93IV
UKBOTA,223,B/G-2647,Stockwood Park Pillbox,Pillbox,51.863033,-0.416853,IO91SU
UKBOTA,223,B/G-2648,Cookham Pillbox,Pillbox,51.560314,-0.712179,IO91PN
UKBOTA,223,B/G-2649,"Bombing decoy bunker, Whicham Valley",WW2 Bunker,54.245071,-3.312406,IO84IF
UKBOTA,223,B/G-2650,"Bombing decoy bunker, Kelfield",WW2 Bunker,53.853997,-1.106694,IO93KU
UKBOTA,223,B/G-2651,RAF Rednal Pillbox Cluster,Pillbox,52.83823,-2.931894,IO82MU
UKBOTA,223,B/G-2652,Apley Forge Pillbox,Pillbox,52.582108,-2.432844,IO82SN
UKBOTA,223,B/G-2653,Pewsey Pillbox Cluster,Pillbox,51.34816,-1.774638,IO91CI
UKBOTA,223,B/G-2654,Abbots Langley Pillbox Cluster,Pillbox,51.705788,-0.395234,IO91TQ
UKBOTA,223,B/G-2655,"Bombing decoy bunker, Spinnels Farm",WW2 Bunker,51.928624,1.139127,JO01NW
UKBOTA,223,B/G-2656,"Bombing decoy bunker, Shottisham",WW2 Bunker,52.03798,1.378011,JO02QA
UKBOTA,223,B/G-2657,"Bombing decoy bunker, Salthouse",WW2 Bunker,52.941747,1.105945,JO02NW
UKBOTA,223,B/G-2658,"Bombing decoy bunker, Heswall",WW2 Bunker,53.341562,-3.135981,IO83KI
UKBOTA,223,B/G-2659,"Bombing decoy bunker, Hoylake",WW2 Bunker,53.381881,-3.156435,IO83KJ
UKBOTA,223,B/G-2660,"Bombing decoy bunker, Moreton",WW2 Bunker,53.405234,-3.143706,IO83KJ
UKBOTA,223,B/G-2661,"Bombing decoy bunker, Formby",WW2 Bunker,53.541083,-3.083065,IO83LM
UKBOTA,223,B/G-2662,"Bombing decoy bunker, Great Altcar",WW2 Bunker,53.563882,-3.011379,IO83LN
UKBOTA,223,B/G-2663,"Bombing decoy bunker, Holywellhyde",WW2 Bunker,51.792674,-0.166386,IO91WT
UKBOTA,223,B/G-2664,"Bombing decoy bunker, Harty Ferry",WW2 Bunker,51.356288,0.892135,JO01KI
UKBOTA,223,B/G-2665,"Bombing decoy bunker, Allhallows, Isle of Grain",WW2 Bunker,51.465753,0.666888,JO01IL
UKBOTA,223,B/G-2666,Polebrook Airfield Blast Shelter cluster,Cold War Bunker,52.479588,-0.397205,IO92TL
UKBOTA,223,B/G-2667,"Bombing decoy bunker, Huttoft",WW2 Bunker,53.268912,0.287812,JO03DG
UKBOTA,223,B/G-2668,"Coastal Defence Bunker, Runswick Bay",Pillbox,54.52867,-0.745501,IO94PM
UKBOTA,223,B/G-2669,A two story pillbox on Leeds Liverpool canal,Pillbox,53.59982,-2.90254,IO83NO
UKBOTA,223,B/G-2670,"Bombing decoy bunker, Withington",WW2 Bunker,52.723125,-2.668266,IO82PR
UKBOTA,223,B/G-2671,"Bombing decoy bunker, Burton Marsh",WW2 Bunker,53.269972,-3.059105,IO83LG
UKBOTA,223,B/G-2672,"Bombing decoy bunker, Colan",WW2 Bunker,50.39368,-4.994689,IO70MJ
UKBOTA,223,B/G-2673,"Bombing decoy bunker, Kirby le Soken",Pillbox,51.869644,1.221756,JO01OU
UKBOTA,223,B/G-2674,"RAF Hinton-In-The-Hedges, ground defence cluster",Pillbox,52.032443,-1.211168,IO92JA
UKBOTA,223,B/G-2675,"RAF Chipping Warden, ground defence bunker",Pillbox,52.136381,-1.278618,IO92ID
UKBOTA,223,B/G-2676,"Bombing decoy bunker, Beech",WW2 Bunker,52.934754,-2.222338,IO82VW
UKBOTA,223,B/G-2677,"Bombing decoy bunker, Keele",WW2 Bunker,52.981932,-2.269958,IO82UX
UKBOTA,223,B/G-2678,Moore HAA Battery ground defence bunker cluster,Pillbox,53.361137,-2.636294,IO83QI
UKBOTA,223,B/G-2679,"ROF Birchwood, pillbox",Pillbox,53.422578,-2.528342,IO83RK
UKBOTA,223,B/G-2680,"ROF Healey Hall, ground defences bunker cluster",WW2 Bunker,53.636233,-2.186542,IO83VP
UKBOTA,223,B/G-2681,RAF Fairoaks ground defence cluster,Pillbox,51.350584,-0.564564,IO91RI
UKBOTA,223,B/G-2682,"Coastal Defence Battery, Fort Blockhouse",Coastal Battery,50.788789,-1.114297,IO90KS
UKBOTA,223,B/G-2683,RAF Altrincham pillbox,Pillbox,53.405257,-2.383623,IO83TJ
UKBOTA,223,B/G-2684,Hope Cove pillbox,Pillbox,50.245526,-3.859913,IO80BF
UKBOTA,223,B/G-2685,HMS Deadalus (formerly),Pillbox,50.814865,-1.197707,IO90JT
UKBOTA,223,B/G-2686,Hms Daedalus (now Solent Airport),Pillbox,50.810816,-1.19678,IO90JT
UKBOTA,223,B/G-2687,Brigstock Camp Pillbox cluster,Pillbox,52.468456,-0.625125,IO92QL
UKBOTA,223,B/G-2688,Hms Daedalus (now Solent Airport,Air Raid Shelter,50.809775,-1.197497,IO90JT
UKBOTA,223,B/G-2689,"Gun Emplacement bunker, Keal Bank",WW2 Bunker,53.127462,0.027738,JO03AD
UKBOTA,223,B/G-2690,"Robin Hoods Bay, Section Post bunker",WW2 Bunker,54.414446,-0.520647,IO94RJ
UKBOTA,223,B/G-2691,The Slipway Bar,Pillbox,53.604452,-2.859782,IO83NO
UKBOTA,223,B/G-2692,"Downholland Cross , on Leeds Liverpool Canal",WW2 Defensive Bunker,53.55434,-2.95896,IO83MN
UKBOTA,223,B/G-2693,Cheadle Heath Pillbox,Pillbox,53.397564,-2.200553,IO83VJ
UKBOTA,223,B/G-2694,Samlesbury Aerodrome Pillbox,Pillbox,53.779812,-2.574497,IO83RS
UKBOTA,223,B/G-2695,Leeds & Liverpool Canal Pillbox,Pillbox,53.57174,-2.95572,IO83MN
UKBOTA,223,B/G-2696,Auxiliary Unit Operational Base: Saxby all Saints,Civil Defence,53.634907,-0.496638,IO93SP
UKBOTA,223,B/G-2697,Auxiliary Unit Operational Base: Elsham,Civil Defence,53.60443,-0.441599,IO93SO
UKBOTA,223,B/G-2698,Auxiliary Unit Operational Base: Worlaby,Civil Defence,53.612661,-0.466769,IO93SO
UKBOTA,223,B/G-2699,Auxiliary Unit Operational Base: Great Limber,Civil Defence,53.547173,-0.335232,IO93TN
UKBOTA,223,B/G-2700,Witney Pillbox Cluster,Pillbox,51.785307,-1.477567,IO91GS
UKBOTA,223,B/G-2701,Barton-upon-Humber Civil Air Raid Shelter,Air Raid Shelter,53.685435,-0.444898,IO93SQ
UKBOTA,223,B/G-2702,South Ferriby Pillbox,Pillbox,53.677362,-0.53049,IO93RQ
UKBOTA,223,B/G-2703,Auxiliary Unit Operational Base: Great Limber South,Civil Defence,53.531868,-0.278435,IO93UM
UKBOTA,223,B/G-2704,Auxiliary Unit Operational Base: Caistor Alternative,Civil Defence,53.524037,-0.309076,IO93UM
UKBOTA,223,B/G-2705,Auxiliary Unit Operational Base: Fonaby Top,Civil Defence,53.516279,-0.298905,IO93UM
UKBOTA,223,B/G-2706,Auxiliary Unit Operational Base: Swallow,Civil Defence,53.523321,-0.237107,IO93VM
UKBOTA,223,B/G-2707,Auxiliary Unit Operational Base,Civil Defence,53.670531,-0.477347,IO93SQ
UKBOTA,223,B/G-2708,RAF Goxhill Dispersed Site #4,Air Raid Shelter,53.663231,-0.332744,IO93UP
UKBOTA,223,B/G-2709,"Stanton Shelter, Immingham",Air Raid Shelter,53.649405,-0.219292,IO93VP
UKBOTA,223,B/G-2710,RAF Goxhill QF bombing decoy shelter,Air Raid Shelter,53.69031,-0.280967,IO93UQ
UKBOTA,223,B/G-2711,"Stanton Shelter, Kirmington",Air Raid Shelter,53.586688,-0.319725,IO93UO
UKBOTA,223,B/G-2712,RAF Kirmington Dispersed site NO.1,Air Raid Shelter,53.582194,-0.316533,IO93UN
UKBOTA,223,B/G-2713,"Stanton Shelter, Kirmington",Air Raid Shelter,53.582138,-0.322841,IO93UN
UKBOTA,223,B/G-2714,RAF Kirmington Dispersed site NO.5,Air Raid Shelter,53.585681,-0.31487,IO93UO
UKBOTA,223,B/G-2715,"Civil Air Raid Shelter, Healing",Air Raid Shelter,53.575692,-0.174258,IO93VN
UKBOTA,223,B/G-2716,Alkborough Range Observation Post #1,Observation Post,53.698143,-0.655231,IO93QQ
UKBOTA,223,B/G-2717,Alkborough Range Observation Post #2,Observation Post,53.689802,-0.662023,IO93QQ
UKBOTA,223,B/G-2718,Firewatchers Post,Observation Post,50.831184,-1.349561,IO90HT
UKBOTA,223,B/G-2719,"Stanton Shelter, Beaulieu Heath",Air Raid Shelter,50.809,-1.52363,IO90FT
UKBOTA,223,B/G-2720,The St. Juliot Auxiliary Unit,Other,50.691211,-4.639385,IO70QQ
UKBOTA,223,B/G-2721,Hartland point Harland,Air Raid Shelter,51.019559,-4.519007,IO71RA
UKBOTA,223,B/G-2722,Bignold School WW2 air raid shelter,Air Raid Shelter,52.624418,1.286766,JO02PO
UKBOTA,223,B/G-2723,"Station Z Air Ministry Citadel, Harrow",WW2 Bunker,51.595472,-0.34389,IO91TO
UKBOTA,223,B/G-2724,Salters lode Pillbox Cluster,Pillbox,52.587767,0.327562,JO02DO
UKBOTA,223,B/G-2725,Walpole Cross Keys,Pillbox,52.773392,0.235479,JO02CS
UKBOTA,223,B/G-2726,Terrington St Clement Pillbox Cluster,Pillbox,52.795537,0.273974,JO02DT
UKBOTA,223,B/G-2727,Moulton Marsh Pillbox 1,Pillbox,52.884291,0.023173,JO02AV
UKBOTA,223,B/G-2728,Moulton Marsh Pillbox 2,Pillbox,52.880039,0.0046,JO02AV
UKBOTA,223,B/G-2729,Hawks Brow pillbox cluster,Pillbox,50.764321,0.113943,JO00BS
UKBOTA,223,B/G-2730,"Coastal artillery battery, Newhaven",WW2 Bunker,50.782231,0.050215,JO00AS
UKBOTA,223,B/G-2731,Chaffcombe Lane Pillbox,Pillbox,50.888189,-2.941166,IO80MV
UKBOTA,223,B/G-2732,"The Drift, Horn Moor Pillbox",Pillbox,50.857855,-2.934369,IO80MU
UKBOTA,223,B/G-2733,"Coastal artillery battery, Hurst Point",WW2 Bunker,50.706352,-1.554313,IO90FQ
UKBOTA,223,B/G-2734,Longleat pillbox,Pillbox,51.17622,-2.267414,IO81UE
UKBOTA,223,B/G-2735,Nock pillbox,Pillbox,51.17435,-2.238894,IO81VE
UKBOTA,223,B/G-2736,Southleigh Wood pillbox cluster,Pillbox,51.175552,-2.17969,IO81VE
UKBOTA,223,B/G-2737,South Newton pillbox,Pillbox,51.11107,-1.881073,IO91BC
UKBOTA,223,B/G-2738,Great Lea Common machine gun bunker,WW2 Bunker,51.411583,-0.974019,IO91MJ
UKBOTA,223,B/G-2739,Shotley Point air raid shelter,Air Raid Shelter,51.958961,1.275581,JO01PX
UKBOTA,223,B/G-2740,Pear Tree Farm pillbox,Pillbox,51.980835,1.231434,JO01OX
UKBOTA,223,B/G-2741,Akeld pillbox,Pillbox,55.561184,-2.071292,IO85XN
UKBOTA,223,B/G-2742,Wooler pillbox cluster,Pillbox,55.545943,-2.027074,IO85XN
UKBOTA,223,B/G-2743,Weetwood Moor pillbox cluster,Pillbox,55.551519,-1.99006,IO95AN
UKBOTA,223,B/G-2744,Highcairn pillbox cluster,Pillbox,55.53032,-1.971152,IO95AM
UKBOTA,223,B/G-2745,Old Hewick pillbox cluster,Pillbox,55.488077,-1.881346,IO95BL
UKBOTA,223,B/G-2746,Elingham pillbox cluster,Pillbox,55.470133,-1.834375,IO95BL
UKBOTA,294,B/G-2747,"Beachley Point, coastal defence bunkers (cluster)",WW2 Coastal Defence Bunker,51.609543,-2.652699,IO81QO
UKBOTA,223,B/G-2748,RAF Spilsby WW2 Blast Shelter Cluster,WW2 Bunker,53.161328,0.146475,JO03BD
UKBOTA,223,B/G-2749,"Stanton Shelter, RAF Spilsby",Air Raid Shelter,53.163038,0.151514,JO03BD
UKBOTA,223,B/G-2750,Fort Southwick Nato Communications Centre,WW2 Bunker,50.858141,-1.108825,IO90KU
UKBOTA,223,B/G-2751,"Pillbox Cluster, Warton",Pillbox Cluster,53.754332,-2.892741,IO83NS
UKBOTA,223,B/G-2752,"Coastal defence bunker, Man O' War Cove",Pillbox,50.621528,-2.275392,IO80UO
UKBOTA,223,B/G-2753,"Pillbox cluster, Lulworth Cove",Pillbox,50.61776,-2.250057,IO80UO
UKBOTA,223,B/G-2754,"Coastal Artillery Battery, Bran Point",WW2 Bunker,50.633348,-2.367067,IO80TP
UKBOTA,223,B/G-2755,Fort Purbrook,WW2 Bunker,50.853495,-1.03765,IO90LU
UKBOTA,223,B/G-2756,Fort Nelson,WW2 Bunker,50.860849,-1.138791,IO90KU
UKBOTA,223,B/G-2757,Chale Markers Shelter,Observation Post,50.598196,-1.32979,IO90IO
UKBOTA,223,B/G-2758,St Helens Fort,Military Bunker,50.705061,-1.084074,IO90KQ
UKBOTA,223,B/G-2759,"Civil air raid shelter, Portsea",Air Raid Shelter,50.786028,-1.162,IO90KS
UKBOTA,223,B/G-2760,"Pillbox, Fort Brockhurst",Pillbox,50.813403,-1.15644,IO90KT
UKBOTA,223,B/G-2761,"Caistor OB, Hundon Manor",Civil Defence,53.507294,-0.319135,IO93UM
UKBOTA,223,B/G-2762,"LAA Battery, Warton",Anti Aircraft Battery,53.754881,-2.898802,IO83NS
UKBOTA,223,B/G-2763,"Pillbox Cluster 1, Alver Valley",Pillbox,50.800136,-1.175305,IO90JT
UKBOTA,223,B/G-2764,"Pillbox Cluster 2, Alver Valley",Pillbox,50.808358,-1.181048,IO90JT
UKBOTA,223,B/G-2765,Fort Monckton Coastal artillery battery,Coastal Defence,50.777026,-1.132137,IO90KS
UKBOTA,223,B/G-2766,Stambourne Decoy Airfield bunker,WW2 Bunker,52.026128,0.515815,JO02GA
UKBOTA,223,B/G-2767,"Pillbox cluster, Garston Manor",Pillbox,51.701817,-0.38907,IO91TQ
UKBOTA,223,B/G-2768,Latimer Pillbox,Pillbox,51.689859,-0.55473,IO91RQ
UKBOTA,223,B/G-2769,RAF Cheddington blast shelter cluster,WW2 Bunker,51.829441,-0.675701,IO91PT
UKBOTA,223,B/G-2770,Breckles Decoy Airfield,Decoy,52.51468,0.882466,JO02KM
UKBOTA,223,B/G-2771,Kelling Decoy Airfield,Decoy,52.945703,1.099577,JO02NW
UKBOTA,223,B/G-2772,"Air raid shelter, Titchfield",Air Raid Shelter,50.862,-1.241917,IO90JU
UKBOTA,223,B/G-2773,"Pillbox cluster, Hayling Island",Pillbox,50.810376,-0.983581,IO90MT
UKBOTA,223,B/G-2774,"Civil Air Raid Shelter, Cirencester",Air Raid Shelter,51.715219,-1.970394,IO91AR
UKBOTA,223,B/G-2775,Uxbridge UNITER communications bunker,Cold War Bunker,51.541268,-0.465274,IO91SM
UKBOTA,223,B/G-2776,Vickers Machine Gun Pillboxes (2),Coastal Defence,52.961128,0.846249,JO02KX
UKBOTA,223,B/G-2777,Rawcliffe Bridge UNITER communications bunker,Cold War Bunker,53.686545,-0.947797,IO93MQ
UKBOTA,223,B/G-2778,RAF Cranwell UNITER communications bunker,Cold War Bunker,53.033168,-0.49206,IO93SA
UKBOTA,223,B/G-2779,"Pillbox cluster, Ashley Heath",Pillbox,50.842156,-1.810781,IO90CU
UKBOTA,223,B/G-2780,"Section post bunker, Wick",WW2 Bunker,50.988954,-1.759268,IO90CX
UKBOTA,223,B/G-2781,Bemerton Pillbox,Pillbox,51.075772,-1.833287,IO91CB
UKBOTA,223,B/G-2782,Boyton Pillbox,Pillbox,51.159566,-2.067137,IO81XD
UKBOTA,223,B/G-2783,Knook Pillbox,Pillbox,51.173998,-2.089509,IO81WE
UKBOTA,223,B/G-2784,Calshot Cemetery air raid shelters (2),Air Raid Shelter,50.809589,-1.325526,IO90IT
UKBOTA,223,B/G-2785,Nothe Fort,Nuclear Bunker,50.607429,-2.443804,IO80SO
UKBOTA,223,B/G-2786,Marlborough Mini Pillbox,Pillbox,51.422217,-1.730073,IO91DK
UKBOTA,223,B/G-2787,RAF Spadeadam: Blue Streak Underground Launcher Facility,IRBM,55.0574,-2.584,IO85QB
UKBOTA,223,B/G-2788,Otterspool House pillbox,Pillbox,51.677367,-0.370122,IO91TQ
UKBOTA,223,B/G-2789,Wall Hall pillbox,Pillbox,51.68228,-0.367776,IO91TQ
UKBOTA,223,B/G-2790,Radlett Aerodrome pillbox,Pillbox,51.704442,-0.331611,IO91UQ
UKBOTA,223,B/G-2791,Shenley pillbox cluster,Pillbox,51.6854,-0.277681,IO91UQ
UKBOTA,223,B/G-2792,Pursley Wood pillbox,Pillbox,51.688071,-0.263691,IO91UQ
UKBOTA,223,B/G-2793,Ridge pillbox,Pillbox,51.689053,-0.244332,IO91VQ
UKBOTA,223,B/G-2794,Stokers Farm pillbox,Pillbox,51.629334,-0.480421,IO91SP
UKBOTA,223,B/G-2795,RAF Booker pillbox #1,Pillbox,51.614019,-0.804367,IO91OO
UKBOTA,223,B/G-2796,RAF Booker pillbox #2,Pillbox,51.604827,-0.80056,IO91OO
UKBOTA,223,B/G-2797,Yiewsley Moor pillbox #1,Pillbox,51.515524,-0.491672,IO91SM
UKBOTA,223,B/G-2798,Yiewsley Moor pillbox #2,Pillbox,51.516847,-0.483932,IO91SM
UKBOTA,223,B/G-2799,"Bofors gun bunker, Ruislip Manor",WW2 Bunker,51.569538,-0.415603,IO91TN
UKBOTA,223,B/G-2800,Edenhall field gun bunker,WW2 Bunker,54.69086,-2.67554,IO84PQ
UKBOTA,223,B/G-2801,Newby East pillbox,Pillbox,54.91702,-2.817444,IO84OW
UKBOTA,223,B/G-2802,Brampton pillbox,Pillbox,54.93859,-2.727977,IO84PW
UKBOTA,223,B/G-2803,West Mooorhouses pillbox,Pillbox,55.020569,-1.932117,IO95AA
UKBOTA,223,B/G-2804,Ryal pillbox,Pillbox,55.063639,-1.979382,IO95AB
UKBOTA,223,B/G-2805,Molesdon pillbox #1,Pillbox,55.152777,-1.781851,IO95CD
UKBOTA,223,B/G-2806,Molesdon pillbox #2,Pillbox,55.158631,-1.758709,IO95CD
UKBOTA,223,B/G-2807,Mitford pillbox #1,Pillbox,55.163209,-1.736964,IO95DD
UKBOTA,223,B/G-2808,Mitford pillbox #2,Pillbox,55.165811,-1.730112,IO95DD
UKBOTA,223,B/G-2809,Mitford pillbox #3,Pillbox,55.170027,-1.726547,IO95DE
UKBOTA,223,B/G-2810,Mitford pillbox #4,Pillbox,55.175343,-1.723409,IO95DE
UKBOTA,223,B/G-2811,Morpeth pillbox #1,Pillbox,55.182874,-1.704252,IO95DE
UKBOTA,223,B/G-2812,Bothall pillbox #1,Pillbox,55.169391,-1.631736,IO95EE
UKBOTA,223,B/G-2813,Bothall pillbox #2,Pillbox,55.177273,-1.618282,IO95EE
UKBOTA,223,B/G-2814,Longhirst Colliery pillbox,Pillbox,55.198606,-1.631408,IO95EE
UKBOTA,223,B/G-2815,"Coastal defence, Newbiggin",Coastal Defence,55.175487,-1.514437,IO95FE
UKBOTA,223,B/G-2816,"Field gun bunker, Newbiggin",WW2 Bunker,55.186234,-1.501024,IO95FE
UKBOTA,223,B/G-2817,"Harbour command post bunker, Blyth",WW2 Bunker,55.119276,-1.493215,IO95GC
UKBOTA,223,B/G-2818,Blyth promenade pillbox,Pillbox,55.112706,-1.498735,IO95GC
UKBOTA,223,B/G-2819,"Coastal battery bunker, Blyth",WW2 Bunker,55.107194,-1.498472,IO95GC
UKBOTA,223,B/G-2820,"HAA battery bunker, Blyth",WW2 Bunker,55.099823,-1.499442,IO95GC
UKBOTA,223,B/G-2821,St. Mary's Island pillbox,Pillbox,55.071777,-1.449972,IO95GB
UKBOTA,223,B/G-2822,"Ccastal battery bunker, Tynemouth",WW2 Bunker,55.017761,-1.4165,IO95HA
UKBOTA,223,B/G-2823,Scarborough North Cliff pillbox,Pillbox,54.298531,-0.415235,IO94TH
UKBOTA,223,B/G-2824,Eastney Fort pillbox #1,Pillbox,50.783297,-1.057624,IO90LS
UKBOTA,223,B/G-2825,Eastney Fort battery bunker,WW2 Bunker,50.784924,-1.050834,IO90LS
UKBOTA,223,B/G-2826,Eastney Fort pillbox #2,Pillbox,50.785787,-1.044728,IO90LS
UKBOTA,223,B/G-2827,Eastney coastal defence battery bunker,WW2 Bunker,50.788598,-1.031508,IO90LS
UKBOTA,223,B/G-2828,"HAA artillery bunker, Hayling",WW2 Bunker,50.789906,-1.009699,IO90LS
UKBOTA,223,B/G-2829,Clifton Pillbox WW2,Pillbox,53.520235,-2.31165,IO83UM
UKBOTA,223,B/G-2830,"Civil air raid shelter cluster, Stubbington",Air Raid Shelter,50.823972,-1.212528,IO90JT
UKBOTA,223,B/G-2831,"Pillbox Cluster, Hardway",Pillbox,50.807283,-1.128912,IO90KT
UKBOTA,223,B/G-2832,"Defence Munitions, Gosport",Ammo Depot,50.831063,-1.155472,IO90KT
UKBOTA,223,B/G-2833,RAF Henlow pillbox cluster (Lower Stondon),Pillbox,52.008457,-0.312507,IO92UA
UKBOTA,223,B/G-2834,RAF Henlow pillbox cluster (Clifton),Pillbox,52.025962,-0.304419,IO92UA
UKBOTA,223,B/G-2835,"Pillbox cluster, Barton-le-Clay",Pillbox,51.969043,-0.447818,IO91SX
UKBOTA,114,B/GD-0001,ROC Post Peel,ROC Bunker,54.228245,-4.676353,IO74PF
UKBOTA,114,B/GD-0002,ROC Post Castletown,ROC Bunker,54.09,-4.613761,IO74QC
UKBOTA,114,B/GD-0003,ROC Post Douglas,ROC Bunker,54.173828,-4.445123,IO74SE
UKBOTA,114,B/GD-0004,ROC Post Ramsey,ROC Bunker,54.344223,-4.384915,IO74TI
UKBOTA,114,B/GD-0005,Chain Home - Bride,Chain Home site,54.405566,-4.364898,IO74TJ
UKBOTA,114,B/GD-0006,Chain Home - Dalby,Chain Home site,54.171399,-4.737498,IO74PE
UKBOTA,114,B/GD-0007,Chain Home - Scarlett,Chain Home site,54.070158,-4.669836,IO74PB
UKBOTA,114,B/GD-0008,ROTOR Radar - Snaefell (MOI),ROTOR Radar site,54.252595,-4.462065,IO74SG
UKBOTA,114,B/GD-0009,Airfield Battle HQ - Andreas,WW2 Airfield Battle HQ,54.374438,-4.425008,IO74SI
UKBOTA,114,B/GD-0010,Chain Home - Cregneash,Chain Home site,54.066734,-4.764686,IO74OB
UKBOTA,114,B/GD-0011,"RAF Jurby, Airfield Defence Bunkers (cluster)",WW2 Airfield Defences,54.349706,-4.523951,IO74RI
UKBOTA,265,B/GI-0001,ROC Post Bushmills,ROC Bunker,55.209209,-6.566846,IO65RF
UKBOTA,265,B/GI-0002,ROC Post Ballymoney,ROC Bunker,55.050231,-6.465806,IO65SB
UKBOTA,265,B/GI-0003,ROC Post Cloughmills Master Post,ROC Bunker,55.014235,-6.344599,IO65TA
UKBOTA,265,B/GI-0004,ROC Post Ballycastle,ROC Bunker,55.221192,-6.309927,IO65UF
UKBOTA,265,B/GI-0005,ROC Post Ballymena Master Post,ROC Bunker,54.887009,-6.291683,IO64UV
UKBOTA,265,B/GI-0006,ROC PostCushendall,ROC Bunker,55.106723,-6.050207,IO65XC
UKBOTA,265,B/GI-0007,ROC Post Glenarm,ROC Bunker,54.953733,-5.920841,IO74AW
UKBOTA,265,B/GI-0008,ROC Post Larne,ROC Bunker,54.864759,-5.826962,IO74CU
UKBOTA,265,B/GI-0009,ROC Post Randalstown,ROC Bunker,54.782362,-6.384867,IO64TS
UKBOTA,265,B/GI-0010,ROC Post Templepatrick Master Post,ROC Bunker,54.729783,-6.121455,IO64WR
UKBOTA,265,B/GI-0011,ROC Post Dundrod,ROC Bunker,54.5991572,-6.1060659,IO64WO
UKBOTA,265,B/GI-0012,ROC Post Ballyclare,ROC Bunker,54.761435,-5.999555,IO74AS
UKBOTA,265,B/GI-0013,ROC Post Whitehead,ROC Bunker,54.754353,-5.739638,IO74DS
UKBOTA,265,B/GI-0014,ROC Post Armagh,ROC Bunker,54.35443,-6.599998,IO64QI
UKBOTA,265,B/GI-0015,ROC Post Portadown Master Post,ROC Bunker,54.457951,-6.511644,IO64RK
UKBOTA,265,B/GI-0016,ROC Post Lurgan,ROC Bunker,54.474164,-6.309863,IO64UL
